player_id,wikidata_id,First Name,Last Name,Hand,Country,Height
267042,NOID,Yui,Shinohara,U,JPN,0
267043,NOID,Sayuri,Hata,U,JPN,0
267044,NOID,Seika,Tanaka,U,JPN,0
267045,NOID,Nagisa,Imamura,U,JPN,0
267046,NOID,Ilinca,Sagmar,U,ROU,0
267047,NOID,Ana Maria,Capeti,U,ROU,0
267048,NOID,Alexandra Nicole,Aldea Wesselly,U,ROU,0
267049,NOID,Ana Sofia,Ciobanu,U,ROU,0
267050,NOID,Iulia Maria,Buculei,U,ROU,0
267051,NOID,Alexandra Nicoleta,Cazan,U,ROU,0
267052,NOID,Daria,Camarasan,U,ROU,0
267053,NOID,Adrienn,Putirac,U,ROU,0
267054,NOID,Sara Victoria,Balan,U,ROU,0
267055,NOID,Sofia,Prutean,U,ROU,0
267056,NOID,Angelina Maria Irene,Pavel,U,ROU,0
267057,NOID,Alexia Clara,Adascalitei,U,ROU,0
267058,NOID,Paula,Jucan,U,POR,0
267059,NOID,Alexia Ioana,Tatu,U,ROU,0
267060,NOID,Anca Stefania,Sauciuc,U,ROU,0
267061,NOID,Maria Ioana Alexandra,Neacsu,U,ROU,0
267062,NOID,Lija,Mumlek,U,SLO,0
267063,NOID,Eva,Segato,U,ITA,0
267064,NOID,Kaja,Kadak Ocvirk,U,SLO,0
267065,NOID,Tamara,Talevska,U,MKD,0
267066,NOID,Neda,Simic,U,SRB,0
267067,NOID,Jevrosima,Mitic,U,SRB,0
267068,NOID,Helena,Radman,U,SRB,0
267069,NOID,Iva,Kovacevic,U,SRB,0
267070,NOID,Sofija,Milenkovic,U,SRB,0
267071,NOID,Valeriia,Artemeva,U,RUS,0
267072,NOID,Alice,Helgesson,U,SWE,0
267073,NOID,Suyeon,Lee,U,KOR,0
267074,NOID,Krista,Savicka,U,LVA,0
267075,NOID,Nadezhda,Puzyrnykh,U,RUS,0
267076,NOID,Maryia,Prudnikava,U,BLR,0
267077,NOID,Alina,Khezina,U,RUS,0
267078,NOID,Svetlana,Shusteva,U,RUS,0
267079,NOID,Gabriella,Kellner,U,USA,0
267080,NOID,Slade,Coetzee,U,USA,0
267081,NOID,Heidi,Bulger,U,USA,0
267082,NOID,Michelle,Khomich,U,GER,0
267083,NOID,Yichen,Zhao,U,CHN,0
267084,NOID,Amane,Hattori,U,JPN,0
267085,NOID,Eva,Sifkovic,U,SLO,0
267086,NOID,Ivana,Celic,U,CRO,0
267087,NOID,Kiara,Zabkova,U,SVK,0
267088,NOID,Dominika,Podhajecka,U,POL,0
267089,NOID,Astrid,Joha Bilic,U,CRO,0
267090,NOID,Lara,Nedeljkovic,U,AUT,0
267091,NOID,Mia,Munivrana,U,CRO,0
267092,NOID,Addison Yang,Comiskey,U,CAN,0
267093,NOID,Zoe,Levresse Zavala,U,MEX,0
267094,NOID,Uxue,Azurza Frade,U,ESP,0
267095,NOID,Anne,Moed,U,FIN,0
267096,NOID,Aurora,Piccinini,U,ITA,0
267097,NOID,Mia,Hisashi Morrissey,U,JPN,0
267098,NOID,Riyo,Yoshida,U,JPN,0
267099,NOID,Kokoa,Nakao,U,JPN,0
267100,NOID,Aoi,Watanabe,U,JPN,0
267101,NOID,Sara,Yoshida,U,JPN,0
267102,NOID,Ui Su,Jeong,U,KOR,0
267103,NOID,Alexia,Patru,U,ROU,0
267104,NOID,Julia,Garcia Ruiz,L,MEX,0
267105,NOID,Noa,Krznaric Uygungul,U,CRO,0
267106,NOID,Julia,Julia Cerqueira Carvalho Farias Lima,U,BRA,0
267107,NOID,Nicole,Alfaro,U,CRI,0
267108,NOID,Yeseo,Park,U,KOR,0
267109,NOID,Na Hyun,Kang,U,KOR,0
267110,NOID,Giulia Safina,Popa,U,ROU,0
267111,NOID,Dusica,Popovski,U,SRB,0
267112,NOID,Maria,Badache,U,ALG,0
267113,NOID,Kaili Demi,Teso,U,JPN,0
267114,NOID,Nadine,Hamrouni,U,TUN,0
267115,NOID,Maya,Iyengar,U,USA,0
267116,NOID,Lena,Stultschnig,U,AUT,0
267117,NOID,Elena,Torbica,U,BIH,0
267118,NOID,Manuela,Ganciar,U,BRA,0
267119,NOID,Bruna,Liotto De Carvalho,U,BRA,0
267120,NOID,Yasmin,Fatima Costa,U,BRA,0
267121,NOID,Josefa,Fuenzalida,U,CHL,0
267122,NOID,Mariana,Teixeira De Paiva,U,BRA,0
267123,NOID,Amanda,Schulz Krueger,U,BRA,0
267124,NOID,Petra,Skokic,U,CRO,0
267125,NOID,Tanvi,Narendran,U,USA,0
267126,NOID,Cayetana,Gutierrez Imaz,U,ESP,0
267127,NOID,Celia,Campo,U,ESP,0
267128,NOID,Lia Joan Barlas,Barlas,U,TUR,0
267129,NOID,Elena,Camacho,U,ESP,0
267130,NOID,Carlota,Mulet Bouza,U,ESP,0
267131,NOID,Alejandra,Ramirez Botella,U,ESP,0
267132,NOID,Josephine,Derouane,U,FRA,0
267133,NOID,Sued,El Badaoui,U,ITA,0
267134,NOID,Daniela,Quaranta,U,ITA,0
267135,NOID,Martina,Martinelli,U,ITA,0
267136,NOID,Cocomi,Saito,U,JPN,0
267137,NOID,Hannah,Allen,U,JPN,0
267138,NOID,Yuzuki,Miyajima,U,JPN,0
267139,NOID,Maralgoo,Chogsomjav,U,MNG,0
267140,NOID,Sena,Yoon,U,USA,0
267141,NOID,Jeongha,Oh,U,KOR,0
267142,NOID,Yu Min,Park,U,KOR,0
267143,NOID,Andreea Diana,Soare,U,ROU,0
267144,NOID,Maria Isabela,Stegarescu,U,ROU,0
267145,NOID,Ela,Vasic,U,SRB,0
267146,NOID,Dina,Milanovic,U,AUT,0
267147,NOID,Andreea Alexandra,Lila,U,ROU,0
267148,NOID,Kyara,Belhadj,U,FRA,0
267149,NOID,Farah,Rebai,U,TUN,0
267150,NOID,Alaa,Essid,U,TUN,0
267151,NOID,Marie Lou,Peyre,U,FRA,0
267152,NOID,Rishita,Agarwal,U,IND,0
267153,NOID,Neha,Kibria,U,GBR,0
267154,NOID,Paris,Renaudet Sorbet,U,FRA,0
267155,NOID,Noelani Sara,Teso,U,JPN,0
267156,NOID,Amira,Bartaguiz,U,TUN,0
267157,NOID,Yilin,Chen,U,USA,0
267158,NOID,Samantha,Cheng,U,USA,0
267159,NOID,Chaeyule,Kang,U,USA,0
267160,NOID,Eliie,Gyuro,U,USA,0
267161,NOID,Manon,Favier,U,FRA,0
267162,NOID,Alexandra,Wolf,U,USA,0
267163,NOID,Nicole,Weng,U,USA,0
267164,NOID,Alahya,De Jesus,U,DOM,0
267165,NOID,Kelly Norkor,Dowuona,U,CAN,0
267166,NOID,Kamryn,Taub,U,USA,0
267167,NOID,Andrea,Blanco Da Silva,U,POR,0
267168,NOID,Laura,Cuesta Bret,U,ESP,0
267169,NOID,Lucia,Mesa Ramos,U,ESP,0
267170,NOID,Justine,Bretnacher,U,FRA,0
267171,NOID,Aurora,Zurmuehle,U,SUI,0
267172,NOID,Vismitha,H Reddy,U,IND,0
267173,NOID,Aliaksandra,Skapets,U,BLR,0
267174,NOID,Sofija,Krstic,U,SRB,0
267175,NOID,Arzan,Khorakiwala,U,IND,0
267176,NOID,Maia Ilinca,Burcescu,U,ROU,0
267177,NOID,Donna,Le Roux,U,RSA,0
267178,NOID,Sophia,Fuller,U,RSA,0
267179,NOID,Linge,Steenkamp,U,RSA,0
267180,NOID,Jahnie,Van Zyl,U,RSA,0
267181,NOID,Yi Ching,Huang,U,TWN,0
267182,NOID,Tzeng,Mu Jie,U,TWN,0
267183,NOID,Yahui,Hu,U,CHN,0
267184,NOID,Jun Zhi Le,Dong,U,CHN,0
267185,NOID,Mengke,Li,U,CHN,0
267186,NOID,Sandra,Fernandez Acebes,U,ESP,0
267187,NOID,Daniela,Rivera,U,VEN,0
267188,NOID,Alexandra Mihaela,Mazilu,U,ROU,0
267189,NOID,Catinca,Orlescu,U,ROU,0
267190,NOID,Naema,Labib,U,ROU,0
267191,NOID,Eva Andreea,Munteanu,U,ROU,0
267192,NOID,Eva,Guta,U,ROU,0
267193,NOID,Ioana Stefania,Boian,U,ROU,0
267194,NOID,Maria Miruna,Enescu,U,ROU,0
267195,NOID,Carlotta,Bassotti,U,ITA,0
267196,NOID,Maria Teodora,Nagy,U,ROU,0
267197,NOID,Lara,Van Der Merwe,U,RSA,0
267198,NOID,Talita,Swart,U,RSA,0
267199,NOID,Grace,Koenig,U,RSA,0
267200,NOID,Kayleigh,Stayt,U,RSA,0
267201,NOID,Jamie Danielle,Petrova,U,RSA,0
267202,NOID,Ashtyn,Cason,U,RSA,0
267203,NOID,Kalina,Simeonova,U,BUL,0
267204,NOID,Polina,Shitikova,U,RUS,0
267205,NOID,Mishel Zoi,Bratikov,U,ISR,0
267206,NOID,Jacqueline,Nylander Altelius,U,SWE,0
267207,NOID,Yu Chen,Lin,U,TWN,0
267208,NOID,Liya,Chu,U,TWN,0
267209,NOID,Yu Ning,Tsai,U,TWN,0
267210,NOID,I Wen,Wan,U,TWN,0
267211,NOID,Maya,Prlja,U,GBR,0
267212,NOID,Zoe,Clydesdale Eberle,U,USA,0
267213,NOID,Daniela,Navarro,U,USA,0
267214,NOID,Julie,Bedard,U,USA,0
267215,NOID,Naomi,Hagi,U,HKG,0
267216,NOID,Antonia,Stoyanov,U,NED,0
267217,NOID,Nevena,Carton,U,USA,0
267218,NOID,Sarina,Schnyder,U,SUI,0
267219,NOID,Mu Jie,Tzeng,U,TWN,0
267220,NOID,Sophie,Suh,U,USA,0
267221,NOID,Yuhan,Chen,U,CHN,0
267222,NOID,Meixi,Wang,U,CHN,0
267223,NOID,Jingyi,Li,U,CHN,0
267224,NOID,Yishuang,Lin,U,CHN,0
267225,NOID,Anna,Dvorackova,U,CZE,0
267226,NOID,Nikola,Sturcova,U,CZE,0
267227,NOID,Laura,Rabasco Segura,U,ESP,0
267228,NOID,Mia,Rosenberg,U,ISR,0
267229,NOID,Daria,Litvinova,U,RUS,0
267230,NOID,Blanche,Alix Vidal,U,FRA,0
267231,NOID,Leticia,Solakov,U,GER,0
267232,NOID,Lisann,Brinkmann,U,GER,0
267233,NOID,Chieh Erh,Cheng,U,TWN,0
267234,NOID,Kei Yau,Cheung,U,HKG,0
267235,NOID,Tsz Ki Alicia Mia,Cheng,U,HKG,0
267236,NOID,Krisha Anne,Gamboa,U,PHL,0
267237,NOID,Vittoria,Segattini,U,ITA,0
267238,NOID,Camilla,Franzin,U,ITA,0
267239,NOID,Jade,Groen,U,NED,0
267240,NOID,Charlotte,Pikkaart,U,NED,0
267241,NOID,Ivet,Stancheva,U,BUL,0
267242,NOID,Sanne,Rutten,U,NED,0
267243,NOID,Safien,Boulonois,U,NED,0
267244,NOID,Sophia,Sarac,U,AUS,0
267245,NOID,Martina,Gledacheva Harari,U,BUL,0
267246,NOID,Francesca,Saroli,U,SUI,0
267247,NOID,Isabella,Kellenberger,U,SUI,0
267248,NOID,Sherin,Scheerle,U,SUI,0
267249,NOID,Ellen,Hirschi,U,AUS,0
267250,NOID,Yu Yun,Tsai,U,TWN,0
267251,NOID,Charlotte,Nicholls,U,AUS,0
267252,NOID,Kara,Garcia,U,USA,0
267253,NOID,Johannah Magenta,Galindo,U,PHL,0
267254,NOID,Laura Valentine,Pop,U,FRA,0
267255,NOID,Ophelie,Boullay,U,FRA,0
267256,NOID,Melinda,Biro,U,HUN,0
267257,NOID,Greta,Nemcsek,U,HUN,0
267258,NOID,Maja,Pawelska,U,POL,0
267259,NOID,Maria,Shmakova,U,RUS,0
267260,NOID,Leah,Heimuli,U,USA,0
267261,NOID,Brooke,Kwon,U,USA,0
267262,NOID,Melissa,Lino Airoldi,U,BOL,0
267263,NOID,Mia,Brayotta,U,ARG,0
267264,NOID,Milagros Lara,Falabella,U,ARG,0
267265,NOID,Maia,Rey,U,ARG,0
267266,NOID,Maria Sol,Alvarez Brandon,U,ARG,0
267267,NOID,Xiran,Lan,U,CHN,0
267268,NOID,Lexue,Xiao,U,CHN,0
267269,NOID,Ma,Ruoxi,U,CHN,0
267270,NOID,Jinshu,Xia,U,CHN,0
267271,NOID,Manuela,Leon,U,ESP,0
267272,NOID,Ruth N,Torres Milian,U,ESP,0
267273,NOID,Britney,Brace,U,CAN,0
267274,NOID,Yana,Tsion Leonova,U,ESP,0
267275,NOID,Laura,Birnbaumer Villafuerte,U,AUT,0
267276,NOID,Alicia,Penella,U,ESP,0
267277,NOID,Eva,Palomeque Espinosa,U,ESP,0
267278,NOID,Rocio,Patier,U,ESP,0
267279,NOID,Manon,Rosa Dubreuil,U,FRA,0
267280,NOID,Marthe,Degeorges,U,FRA,0
267281,NOID,Meline,Lataste,U,FRA,0
267282,NOID,Kim,Gysin,U,GER,0
267283,NOID,Lora,Kardos,U,HUN,0
267284,NOID,Norina,Bak Szabo,U,HUN,0
267285,NOID,Anna,Mihalka,U,HUN,0
267286,NOID,Nora,Horvath,U,HUN,0
267287,NOID,Luca,Kalman,U,HUN,0
267288,NOID,Liliana,Drukerova,U,CZE,0
267289,NOID,Adela,Kroisova,U,CZE,0
267290,NOID,Kornelia,Krzesniak,U,POL,0
267291,NOID,Nika,Hurkacz,U,POL,0
267292,NOID,Julia,Daroszewska,U,POL,0
267293,NOID,Anna,Kmiecik,U,POL,0
267294,NOID,Nadia,Affelt,U,POL,0
267295,NOID,Valeryia,Darashuk,U,POL,0
267296,NOID,Lucja,Waliszewska,U,POL,0
267297,NOID,Alicja,Koczocik,U,POL,0
267298,NOID,Sara,Husar,U,POL,0
267299,NOID,Marta,Halbersztadt,U,POL,0
267300,NOID,Flavia,Scata,U,FRA,0
267301,NOID,Polina,Isakova,U,UKR,0
267302,NOID,Dominiquea,Romanholi,U,BRA,0
267303,NOID,Ellis Amalia,Lungu,U,ROU,0
267304,NOID,Narcisa Renata,Marcu,U,ROU,0
267305,NOID,Isabella,Macquet,U,RSA,0
267306,NOID,Agata,Golubchenko,U,RUS,0
267307,NOID,Milica Vasiliki,Milosavljevic,U,SRB,0
267308,NOID,Naomi,Mckenzie,U,AUS,0
267309,NOID,Tianyi,Tang,U,CHN,0
267310,NOID,Pakhi,Bhatt,U,IND,0
267311,NOID,Georgie,Seager,U,GBR,0
267312,NOID,Panatchakorn,Suanarsa,U,THA,0
267313,NOID,Pornnapat,Hongjumradsin,U,THA,0
267314,NOID,Ananya,Pallath Hooli,U,MEX,0
267315,NOID,Flavia,Monteverde,U,ITA,0
267316,NOID,Athena,Rosas Pacifico,U,USA,0
267317,NOID,Iris,Hergli,U,TUN,0
267318,NOID,Katarina,Mathews,U,USA,0
267319,NOID,Armira,Kockinis,U,USA,0
267320,NOID,Simone,Kay,U,USA,0
267321,NOID,Mingyue,Deng,U,USA,0
267322,NOID,Zoja,Peternel,U,SLO,0
267323,NOID,Mia,E'Halli Obeid,U,ARG,0
267324,NOID,Renata,Pozzobon,U,ARG,0
267325,NOID,Emilia Carlotta,Brune,U,GER,0
267326,NOID,Anastasija,Majic,U,GER,0
267327,NOID,Giorgia,Giacotto,U,ITA,0
267328,NOID,Yasmina,Rochd,U,MAR,0
267329,NOID,Ihsane,Achouri,U,MAR,0
267330,NOID,Lilya,Raiss,U,MAR,0
267331,NOID,Alessia,Iannucci,U,ITA,0
267332,NOID,Marine,Kennel,U,FRA,0
267333,NOID,Francisca,Laundes,U,POR,0
267334,NOID,Masa,Viriant,U,SLO,0
267335,NOID,Mia,Taslak,U,CRO,0
267336,NOID,Elena,Ivanovic,U,SUI,0
267337,NOID,Daria,Kuznetsova,U,RUS,0
267338,NOID,Ellie,Schoppe,U,USA,0
267339,NOID,Chase,Boyer,U,USA,0
267340,NOID,Luciana,Perry,U,USA,0
267341,NOID,Kseniya,Zonova,U,UKR,0
267342,NOID,Marta,Lombardini,U,ITA,0
267343,NOID,Asahi,Kosaka,U,JPN,0
267344,NOID,Isabella,Hu,U,VIR,0
267345,NOID,Meichen,Pan,U,CHN,0
267346,NOID,Ruojiao,Zhang,U,CHN,0
267347,NOID,Jacey,Tian,U,CAN,0
267348,NOID,Sai,Ma,U,CHN,0
267349,NOID,Xiao,Tang,U,CHN,0
267350,NOID,Wanbing,Wang,U,CHN,0
267351,NOID,Sun,Sunwu Wanglin,U,CHN,0
267352,NOID,Sandy,Mamini,U,ITA,0
267353,NOID,Evelyn,Amati,U,ITA,0
267354,NOID,Ludovica,Penna,U,ITA,0
267355,NOID,Maria Bianca,Bovara,U,ITA,0
267356,NOID,Greta,Vagnini,U,ITA,0
267357,NOID,Silvia,Alletti,U,SMR,0
267358,NOID,Yuna,Namekata,U,JPN,0
267359,NOID,Nanaha,Ozawa,U,JPN,0
267360,NOID,Himeka,Takase,U,JPN,0
267361,NOID,Miu,Asano,U,JPN,0
267362,NOID,Wako,Shinoda,U,JPN,0
267363,NOID,Miyu,Makino,U,JPN,0
267364,NOID,Margarita,Vinichenko,U,KAZ,0
267365,NOID,Adiya,Omarbek,U,KAZ,0
267366,NOID,Apeksha Reddy,Kandadi,U,IND,0
267367,NOID,Kenza,Essadki,U,MAR,0
267368,NOID,Anastasiia,Stepina,U,RUS,0
267369,NOID,Kiara,Komlodi,U,HUN,0
267370,NOID,Luana Denisa,Chiusbaian,U,ROU,0
267371,NOID,Andrea,Taylor,U,CAN,0
267372,NOID,Anastasija,Adeikyte,U,LTU,0
267373,NOID,Sabina,Pintea,U,ROU,0
267374,NOID,Diana Carolina,Dreucean,U,ROU,0
267375,NOID,Charlize,Celebrini,U,CAN,0
267376,NOID,Simona,Cucu,U,ROU,0
267377,NOID,Cristina Maria,Lihet,U,ROU,0
267378,NOID,Stasa,Bulatovic,U,MNE,0
267379,NOID,Juliette,Debrincat,U,AUS,0
267380,NOID,Farah,Heddar,U,ALG,0
267381,NOID,Noa,Krznaric Uygungul,U,CRO,0
267382,NOID,Nauhany Vitoria,Leme Da Silva,U,BRA,0
267383,NOID,Julia,Julia Cerqueira Carvalho Farias Lima,U,BRA,0
267384,NOID,Giulia,Gomes Ferreira,U,BRA,0
267385,NOID,Hu,Yahui,U,CHN,0
267386,NOID,Yanyi,Zhou,U,CHN,0
267387,NOID,Lexue,Xiao,U,CHN,0
267388,NOID,Michelle,Khomich,U,GER,0
267389,NOID,Anastasiya Konstantinovna,Soboleva,U,UKR,0
267390,NOID,Anna Brandt,Schultz,U,DEN,0
267391,NOID,Nicole,Alfaro,U,CRI,0
267392,NOID,Mireia,Sagrista Bermejo,U,ESP,0
267393,NOID,Anna,Orlando Pellicero,U,ESP,0
267394,NOID,Ivet,Sala Sanchez,U,ESP,0
267395,NOID,Laura,Martinez Ruiz,U,ESP,0
267396,NOID,Karoliina,Krook,U,FIN,0
267397,NOID,Jacqueline,Nylander Altelius,U,SWE,0
267398,NOID,Nora,Syrtveit,U,NOR,0
267399,NOID,Laura Valentine,Pop,U,FRA,0
267400,NOID,Ophelie,Boullay,U,FRA,0
267401,NOID,Justine,Bretnacher,U,FRA,0
267402,NOID,Sophie,Drakeford Lewis,U,GBR,0
267403,NOID,Svetlana,Shusteva,U,RUS,0
267404,NOID,Elene,Khubua,U,GEO,0
267405,NOID,Naomi,Hagi,U,HKG,0
267406,NOID,Melinda,Biro,U,HUN,0
267407,NOID,Greta,Nemcsek,U,HUN,0
267408,NOID,Angelica,Sara,U,ITA,0
267409,NOID,Marta,Lombardini,U,ITA,0
267410,NOID,Natsumi,Numano,U,JPN,0
267411,NOID,Rio,Maeda,U,JPN,0
267412,NOID,Kanna,Soeda,U,JPN,0
267413,NOID,Yura,Nakagawa,U,JPN,0
267414,NOID,Amane,Hattori,U,JPN,0
267415,NOID,Mina,Miyahara,U,JPN,0
267416,NOID,Chika,Miyahara,U,JPN,0
267417,NOID,Asahi,Kosaka,U,JPN,0
267418,NOID,Na Hyun,Kang,U,KOR,0
267419,NOID,Sara,Yoshida,U,JPN,0
267420,NOID,Varvara,Panshina,U,RUS,0
267421,NOID,Yeseo,Park,U,KOR,0
267422,NOID,Antonia,Stoyanov,U,NED,0
267423,NOID,Maja,Pawelska,U,POL,0
267424,NOID,Dominika,Podhajecka,U,POL,0
267425,NOID,Ilinca,Sagmar,U,ROU,0
267426,NOID,Alexia,Patru,U,ROU,0
267427,NOID,Denisa Elena,Plesa,U,ROU,0
267428,NOID,Giulia Safina,Popa,U,ROU,0
267429,NOID,Ioana Stefania,Boian,U,ROU,0
267430,NOID,Sabina,Pintea,U,ROU,0
267431,NOID,Sara Victoria,Balan,U,ROU,0
267432,NOID,Donna,Le Roux,U,RSA,0
267433,NOID,Sophia,Fuller,U,RSA,0
267434,NOID,Linge,Steenkamp,U,RSA,0
267435,NOID,Polina,Isakova,U,UKR,0
267436,NOID,Zoja,Peternel,U,SLO,0
267437,NOID,Veritsa,Yaneva,U,SLO,0
267438,NOID,Milica,Popovski,U,SRB,0
267439,NOID,Teodora,Kostovic,U,SRB,0
267440,NOID,Arina,Gamretkaia,U,MDA,0
267441,NOID,Dusica,Popovski,U,SRB,0
267442,NOID,Andjelija,Markovic,U,SRB,0
267443,NOID,Nadja,Mladenovic,U,SRB,0
267444,NOID,Nevena,Carton,U,USA,0
267445,NOID,Maria,Shmakova,U,RUS,0
267446,NOID,Sarina,Schnyder,U,SUI,0
267447,NOID,Yi Ching,Huang,U,TWN,0
267448,NOID,Tzeng,Mu Jie,U,TWN,0
267449,NOID,I Wen,Wan,U,TWN,0
267450,NOID,Julie,Armingol,U,FRA,0
267451,NOID,Ohunene Comfort,Yakubu,U,NGA,0
267452,NOID,Maria,Badache,U,ALG,0
267453,NOID,Kaili Demi,Teso,U,JPN,0
267454,NOID,Manon,Favier,U,FRA,0
267455,NOID,Nadine,Hamrouni,U,TUN,0
267456,NOID,Leah,Heimuli,U,USA,0
267457,NOID,Constandena,Nicolaou,U,GBR,0
267458,NOID,Andrea,Cabio,U,CAN,0
267459,NOID,Ladina,Bruhin,U,SUI,0
267460,NOID,Viktorie,Zidelova,U,CZE,0
267461,NOID,Katarina,Pavlechova,U,SVK,0
267462,NOID,Zi Ying,Ruan,U,CHN,0
267463,NOID,Caterina,Novello,U,ITA,0
267464,NOID,Briley,Rhoden,U,USA,0
267465,NOID,Claire,An,U,USA,0
267466,NOID,Alexandra,Wolf,U,USA,0
267467,NOID,Yilin,Chen,U,USA,0
267468,NOID,Nicole,Weng,U,USA,0
267469,NOID,Sophie,Suh,U,USA,0
267470,NOID,Kara,Garcia,U,USA,0
267471,NOID,Brooke,Kwon,U,USA,0
267472,NOID,Melissa,Lino Airoldi,U,BOL,0
267473,NOID,Heidi,Bulger,U,USA,0
267474,NOID,Mia,Brayotta,U,ARG,0
267475,NOID,Milagros Lara,Falabella,U,ARG,0
267476,NOID,Maia,Rey,U,ARG,0
267477,NOID,Maria Sol,Alvarez Brandon,U,ARG,0
267478,NOID,Mia,E'Halli Obeid,U,ARG,0
267479,NOID,Renata,Pozzobon,U,ARG,0
267480,NOID,Lucia,Grinberg,U,ARG,0
267481,NOID,Olivia,Moir,U,AUS,0
267482,NOID,Charlotte,Crabtree,U,AUS,0
267483,NOID,Nikola,Kollaritsch,U,AUT,0
267484,NOID,Lena,Stultschnig,U,AUT,0
267485,NOID,Eva,Sifkovic,U,SLO,0
267486,NOID,Ndayizeye,Meira Anastasia,U,BDI,0
267487,NOID,Marina,Tawdrws,U,EGY,0
267488,NOID,Alison,Comfort,U,USA,0
267489,NOID,Kendra,Ingabire,U,BDI,0
267490,NOID,Smita,Walhekar,U,IND,0
267491,NOID,Elena,Torbica,U,BIH,0
267492,NOID,Manuela,Ganciar,U,BRA,0
267493,NOID,Bruna,Liotto De Carvalho,U,BRA,0
267494,NOID,Yasmin,Fatima Costa,U,BRA,0
267495,NOID,Josefa,Fuenzalida,U,CHL,0
267496,NOID,Mariana,Teixeira De Paiva,U,BRA,0
267497,NOID,Amanda,Schulz Krueger,U,BRA,0
267498,NOID,Jialan,Cai,U,CHN,0
267499,NOID,Hongjing,Yang,U,CHN,0
267500,NOID,Haoyan,Wu,U,CHN,0
267501,NOID,Yahui,Hu,U,CHN,0
267502,NOID,Jun Zhi Le,Dong,U,CHN,0
267503,NOID,Mengke,Li,U,CHN,0
267504,NOID,Yuhan,Chen,U,CHN,0
267505,NOID,Meixi,Wang,U,CHN,0
267506,NOID,Jingyi,Li,U,CHN,0
267507,NOID,Yishuang,Lin,U,CHN,0
267508,NOID,Xiran,Lan,U,CHN,0
267509,NOID,Ma,Ruoxi,U,CHN,0
267510,NOID,Jinshu,Xia,U,CHN,0
267511,NOID,Isabella,Hu,U,VIR,0
267512,NOID,Meichen,Pan,U,CHN,0
267513,NOID,Ruojiao,Zhang,U,CHN,0
267514,NOID,Jacey,Tian,U,CAN,0
267515,NOID,Sai,Ma,U,CHN,0
267516,NOID,Xiao,Tang,U,CHN,0
267517,NOID,Wanbing,Wang,U,CHN,0
267518,NOID,Sun,Sunwu Wanglin,U,CHN,0
267519,NOID,Andrea,Cunya,U,COL,0
267520,NOID,Valeria Amorocho Hernandez,Amorocho,U,COL,0
267521,NOID,Mariapaz,Ospina,U,COL,0
267522,NOID,Liz,Miranda,U,COL,0
267523,NOID,Melissa,Garcia Alzate,U,COL,0
267524,NOID,Indira Lucia,Mora,U,COL,0
267525,NOID,Ana,Petkovic,U,CRO,0
267526,NOID,Ana,Dzabasan,U,SRB,0
267527,NOID,Floriana,Popovici,U,ROU,0
267528,NOID,Dora,Biondic,U,CRO,0
267529,NOID,Nicol,Novak,U,CZE,0
267530,NOID,Helene,Sommer,U,GER,0
267531,NOID,Jolien,Geels,U,NED,0
267532,NOID,Nina,Maric,U,CRO,0
267533,NOID,Ivana,Celic,U,CRO,0
267534,NOID,Kiara,Zabkova,U,SVK,0
267535,NOID,Manuella,Persson,U,CRO,0
267536,NOID,Astrid,Joha Bilic,U,CRO,0
267537,NOID,Lara,Nedeljkovic,U,AUT,0
267538,NOID,Mia,Munivrana,U,CRO,0
267539,NOID,Petra,Skokic,U,CRO,0
267540,NOID,Anastasia,Efremova,U,RUS,0
267541,NOID,Adela,Latalova,U,CZE,0
267542,NOID,Veronika,Sekerkova,U,CZE,0
267543,NOID,Katrin,Pavkova,U,CZE,0
267544,NOID,Julie,Jirakova,U,CZE,0
267545,NOID,Anna,Dvorackova,U,CZE,0
267546,NOID,Nikola,Sturcova,U,CZE,0
267547,NOID,Katerina Norup,Hansen,U,DEN,0
267548,NOID,Caroline,Hermanns,U,DEN,0
267549,NOID,Addison Yang,Comiskey,U,CAN,0
267550,NOID,Zoe,Levresse Zavala,U,MEX,0
267551,NOID,Alahya,De Jesus,U,DOM,0
267552,NOID,Kelly Norkor,Dowuona,U,CAN,0
267553,NOID,Kamryn,Taub,U,USA,0
267554,NOID,Ai,Maruyama,U,JPN,0
267555,NOID,Yu Bin,Park,U,KOR,0
267556,NOID,Sofia,Kandela,U,UKR,0
267557,NOID,Diane,Isaeva,U,RUS,0
267558,NOID,Sofiya,Naydenova,U,RUS,0
267559,NOID,Nicole,Kaye,U,IRL,0
267560,NOID,Alba,Salles Canudas,U,ESP,0
267561,NOID,Liron,Loiter,U,SGP,0
267562,NOID,Natalia,Madrid,U,ESP,0
267563,NOID,Mar,Fraile,U,ESP,0
267564,NOID,Berta,Ladaga Auge,U,ESP,0
267565,NOID,Isabella,De Micco Padula,U,ITA,0
267566,NOID,Camila,Farrando Stiepovich,U,ESP,0
267567,NOID,Giulia,Alternini,U,ITA,0
267568,NOID,Nahia,Echaide Gonzalez,U,ESP,0
267569,NOID,Sophie,Mendez Xi,U,ESP,0
267570,NOID,Lucia,Rodriguez,U,ESP,0
267571,NOID,Aida,Omercajic,U,DEN,0
267572,NOID,Noah,Rojas Hernandez,U,ESP,0
267573,NOID,Sofia,Shangicheva,U,RUS,0
267574,NOID,Yuki Charlotte,Alexander,U,GER,0
